Id,Full name,Age,Gender,Device type,Ad position,Browsing history,Time of day,Click
5414,User8937,28,Female,Desktop,Bottom,Entertainment,Evening,1
5413,User8916,53,Female,Mobile,Bottom,Entertainment,Morning,0
5412,User89,35,Female,Mobile,Top,Entertainment,Evening,1
5412,User8900,35,Female,Mobile,Top,Entertainment,Evening,1
5412,User8903,35,Female,Mobile,Top,Entertainment,Evening,1
5412,User8906,35,Female,Mobile,Top,Entertainment,Evening,1
5412,User891,35,Female,Mobile,Top,Entertainment,Evening,1
5409,User8899,35,Non-Binary,Desktop,Top,Entertainment,Evening,0
5405,User8897,29,Non-Binary,Tablet,Side,Education,Night,0
5403,User8895,61,Male,Desktop,Top,Education,Night,0
5402,User8892,29,Male,Mobile,Top,Education,Night,0
5398,User8890,29,Male,Mobile,Bottom,Entertainment,Morning,0
5395,User8888,52,Female,Desktop,Bottom,Education,Afternoon,0
5389,User8887,52,Female,Desktop,Bottom,Education,Evening,0
5386,User8886,57,Female,Mobile,Bottom,Education,Evening,0
5382,User8884,21,Non-Binary,Tablet,Top,Education,Evening,0
5377,User8883,21,Non-Binary,Tablet,Bottom,Education,Night,0
5376,User8878,21,Non-Binary,Tablet,Top,Education,Night,0
5374,User8877,21,Non-Binary,Mobile,Side,Education,Evening,0
5371,User8874,62,Non-Binary,Mobile,Top,Education,Night,0
5368,User8872,62,Non-Binary,Tablet,Bottom,Education,Night,0
5367,User8863,53,Male,Desktop,Top,Entertainment,Night,0
5366,User8862,59,Male,Desktop,Bottom,Entertainment,Night,0
5363,User8856,59,Male,Desktop,Top,Entertainment,Evening,0
5361,User8855,59,Male,Mobile,Top,Social Media,Night,0
5358,User8851,20,Male,Tablet,Top,Social Media,Morning,0
5354,User8850,20,Non-Binary,Desktop,Bottom,Education,Morning,0
5351,User885,20,Male,Tablet,Bottom,Education,Afternoon,0
5347,User8849,20,Male,Tablet,Bottom,Education,Evening,0
5346,User8820,30,Male,Tablet,Top,News,Morning,1
5346,User8822,30,Non-Binary,Tablet,Top,News,Morning,1
5346,User8830,30,Non-Binary,Tablet,Top,News,Morning,1
5346,User8832,30,Non-Binary,Tablet,Top,News,Morning,1
5346,User8837,30,Non-Binary,Tablet,Top,News,Morning,1
5346,User8843,30,Non-Binary,Tablet,Top,News,Morning,1
5346,User8846,30,Non-Binary,Tablet,Top,News,Morning,1
5346,User8847,30,Non-Binary,Tablet,Top,News,Morning,1
5342,User8818,30,Non-Binary,Tablet,Side,News,Evening,0
5340,User8817,19,Non-Binary,Mobile,Side,News,Night,0
5339,User8810,24,Non-Binary,Desktop,Top,Education,Evening,0
5338,User8785,51,Male,Mobile,Top,Social Media,Morning,1
5338,User8788,51,Male,Mobile,Top,Social Media,Morning,1
5338,User8789,51,Male,Mobile,Top,Social Media,Morning,1
5338,User8790,51,Male,Mobile,Top,Social Media,Morning,1
5338,User8791,51,Male,Mobile,Top,Social Media,Morning,1
5338,User8794,51,Male,Mobile,Top,Social Media,Morning,1
5338,User8797,51,Male,Mobile,Top,Social Media,Morning,1
5338,User8799,51,Male,Mobile,Top,Social Media,Morning,1
5338,User8800,51,Male,Mobile,Top,Social Media,Morning,1
5338,User8808,51,Male,Mobile,Top,Social Media,Morning,1
5338,User8809,51,Male,Mobile,Top,Social Media,Morning,1
5336,User8783,51,Non-Binary,Mobile,Side,News,Evening,0
5334,User878,51,Non-Binary,Desktop,Top,News,Morning,0
5329,User8760,54,Male,Tablet,Side,News,Evening,1
5329,User8761,54,Male,Tablet,Side,Education,Evening,1
5329,User8765,54,Male,Tablet,Side,Education,Evening,1
5329,User8766,54,Male,Tablet,Side,Education,Evening,1
5329,User8768,54,Male,Tablet,Side,Education,Evening,1
5329,User8769,54,Male,Tablet,Side,Education,Evening,1
5329,User8773,54,Male,Tablet,Side,Education,Evening,1
5329,User8774,54,Male,Tablet,Side,Education,Evening,1
5329,User8779,54,Male,Tablet,Side,Education,Evening,1
5325,User8753,54,Male,Desktop,Top,News,Morning,0
5324,User8745,54,Non-Binary,Mobile,Top,Social Media,Night,1
5324,User8747,54,Non-Binary,Mobile,Top,Social Media,Night,1
5324,User8748,54,Non-Binary,Mobile,Top,Social Media,Night,1
5324,User8749,54,Non-Binary,Mobile,Top,Social Media,Night,1
5324,User875,54,Non-Binary,Mobile,Top,Social Media,Night,1
5324,User8750,54,Non-Binary,Mobile,Top,Social Media,Night,1
5323,User8744,63,Non-Binary,Tablet,Bottom,Shopping,Afternoon,0
5309,User8737,63,Non-Binary,Desktop,Bottom,Social Media,Evening,0
5308,User8728,63,Non-Binary,Desktop,Side,Social Media,Evening,1
5308,User8729,63,Non-Binary,Desktop,Side,Social Media,Night,1
5308,User8733,63,Non-Binary,Desktop,Side,Social Media,Night,1
5308,User8734,63,Non-Binary,Desktop,Side,Social Media,Night,1
5308,User8736,63,Non-Binary,Desktop,Side,Social Media,Night,1
5305,User8726,31,Non-Binary,Tablet,Side,Shopping,Afternoon,0
5303,User8725,53,Male,Mobile,Side,Shopping,Evening,0
5302,User872,53,Male,Mobile,Bottom,Shopping,Morning,0
5301,User870,53,Male,Mobile,Side,Social Media,Morning,1
5301,User8701,53,Male,Tablet,Side,Social Media,Night,1
5301,User8702,53,Male,Tablet,Side,Social Media,Night,1
5301,User8708,53,Male,Tablet,Side,Social Media,Night,1
5301,User8710,53,Male,Tablet,Side,Social Media,Night,1
5301,User8715,53,Male,Tablet,Side,Social Media,Night,1
5301,User8716,53,Male,Tablet,Side,Social Media,Night,1
5301,User8717,53,Male,Tablet,Side,Social Media,Night,1
5295,User8692,56,Non-Binary,Desktop,Side,Shopping,Night,0
5293,User8690,26,Male,Desktop,Bottom,Shopping,Night,0
5289,User8687,39,Male,Mobile,Top,Shopping,Evening,0
5288,User8684,43,Female,Mobile,Top,News,Evening,0
5285,User8683,62,Female,Mobile,Top,News,Evening,0
5281,User8682,50,Non-Binary,Mobile,Bottom,News,Evening,0
5280,User868,50,Non-Binary,Desktop,Side,News,Afternoon,0
5279,User8675,50,Non-Binary,Desktop,Bottom,News,Afternoon,0
5276,User8647,50,Non-Binary,Tablet,Side,Shopping,Afternoon,1
5276,User8648,50,Non-Binary,Tablet,Side,Shopping,Afternoon,1
5276,User8649,42,Non-Binary,Tablet,Side,Shopping,Afternoon,1
5276,User8653,42,Non-Binary,Tablet,Side,Shopping,Afternoon,1
5276,User8655,42,Non-Binary,Tablet,Side,Shopping,Afternoon,1
5276,User866,42,Non-Binary,Tablet,Side,Shopping,Afternoon,1
5276,User8660,42,Non-Binary,Tablet,Side,Shopping,Afternoon,1
5276,User8662,42,Non-Binary,Tablet,Side,Shopping,Afternoon,1
5276,User8666,42,Non-Binary,Tablet,Side,Shopping,Afternoon,1
5276,User8669,42,Non-Binary,Tablet,Side,Shopping,Afternoon,1
5276,User8672,42,Non-Binary,Tablet,Side,Shopping,Afternoon,1
5273,User8645,64,Female,Desktop,Bottom,News,Afternoon,0
5272,User8643,64,Female,Tablet,Side,News,Evening,0
5270,User8639,62,Female,Mobile,Side,News,Afternoon,0
5269,User8632,62,Female,Mobile,Side,Social Media,Evening,0
5268,User8631,50,Female,Mobile,Top,Shopping,Afternoon,0
5267,User8630,48,Non-Binary,Mobile,Top,Shopping,Afternoon,0
5266,User8629,55,Non-Binary,Mobile,Bottom,Shopping,Night,0
5261,User8627,55,Non-Binary,Desktop,Bottom,Shopping,Night,0
5260,User8622,49,Non-Binary,Tablet,Bottom,Shopping,Afternoon,0
5258,User8621,50,Non-Binary,Desktop,Side,Education,Night,0
5252,User8619,50,Non-Binary,Mobile,Bottom,Education,Night,0
5250,User8617,58,Male,Mobile,Side,Education,Evening,0
5249,User8606,58,Male,Tablet,Side,News,Morning,0
5246,User8605,58,Female,Mobile,Side,News,Morning,0
5243,User860,47,Female,Desktop,Side,Entertainment,Morning,0
5242,User8595,31,Male,Mobile,Side,Entertainment,Morning,0
5240,User8593,25,Female,Desktop,Top,Entertainment,Morning,0
5238,User8581,30,Female,Desktop,Top,Entertainment,Morning,0
5235,User858,24,Non-Binary,Mobile,Top,Entertainment,Afternoon,0
5231,User8577,24,Female,Desktop,Top,Entertainment,Night,0
5230,User8573,24,Female,Mobile,Top,News,Night,0
5227,User8555,24,Female,Mobile,Top,Entertainment,Night,1
5227,User8557,24,Female,Mobile,Top,Entertainment,Night,1
5227,User8561,24,Female,Mobile,Top,Entertainment,Night,1
5227,User8569,24,Female,Mobile,Top,Entertainment,Night,1
5227,User8570,24,Female,Mobile,Top,Entertainment,Night,1
5227,User8571,24,Female,Mobile,Top,Entertainment,Night,1
5223,User8550,24,Female,Mobile,Bottom,Education,Night,0
5219,User8547,39,Non-Binary,Desktop,Top,News,Night,0
5217,User8544,39,Female,Desktop,Side,Shopping,Night,0
5216,User854,39,Female,Tablet,Top,Entertainment,Morning,0
5214,User8538,25,Female,Tablet,Top,Entertainment,Evening,0
5213,User8536,46,Female,Tablet,Side,Social Media,Afternoon,0
5212,User8531,46,Female,Desktop,Side,Social Media,Afternoon,0
5209,User8530,63,Female,Mobile,Side,Social Media,Afternoon,0
5205,User8522,53,Non-Binary,Desktop,Top,Social Media,Morning,0
5202,User8521,32,Non-Binary,Desktop,Bottom,Entertainment,Night,0
5201,User8517,32,Female,Desktop,Top,Entertainment,Evening,0
5198,User8491,47,Female,Desktop,Bottom,Education,Evening,1
5198,User8493,47,Male,Desktop,Bottom,Education,Evening,1
5198,User8494,47,Male,Desktop,Bottom,Education,Night,1
5198,User8496,47,Male,Desktop,Bottom,Education,Night,1
5198,User8497,47,Male,Desktop,Bottom,Education,Night,1
5198,User8503,47,Male,Desktop,Bottom,Education,Night,1
5198,User8512,47,Male,Desktop,Bottom,Education,Night,1
5198,User8514,47,Male,Desktop,Bottom,Education,Night,1
5198,User8515,47,Male,Desktop,Bottom,Education,Night,1
5197,User8487,47,Male,Mobile,Top,Entertainment,Night,0
5194,User846,53,Male,Mobile,Top,Entertainment,Night,1
5194,User8464,53,Male,Mobile,Top,News,Afternoon,1
5194,User8469,53,Male,Mobile,Top,News,Afternoon,1
5194,User8475,53,Male,Mobile,Top,News,Afternoon,1
5194,User8476,53,Male,Mobile,Top,News,Afternoon,1
5194,User8484,53,Male,Mobile,Top,News,Afternoon,1
5194,User8486,53,Male,Mobile,Top,News,Afternoon,1
5193,User8445,50,Female,Desktop,Top,Education,Afternoon,1
5193,User8449,50,Female,Desktop,Top,Education,Afternoon,1
5193,User8452,50,Female,Desktop,Side,Education,Afternoon,1
5193,User8453,50,Female,Desktop,Side,Education,Afternoon,1
5193,User8454,50,Female,Desktop,Side,Education,Afternoon,1
5193,User8459,50,Female,Desktop,Side,Education,Afternoon,1
5191,User8442,50,Male,Desktop,Bottom,Education,Evening,0
5189,User8439,50,Female,Desktop,Bottom,Education,Morning,0
5188,User8437,23,Female,Desktop,Top,Education,Evening,0
5187,User8436,18,Female,Tablet,Side,Education,Morning,0
5182,User8432,43,Non-Binary,Mobile,Bottom,Entertainment,Afternoon,0
5177,User8409,43,Non-Binary,Tablet,Top,Shopping,Night,0
5174,User8400,43,Non-Binary,Mobile,Side,Shopping,Evening,0
5172,User8392,43,Non-Binary,Desktop,Side,Shopping,Night,0
5155,User8386,43,Non-Binary,Desktop,Bottom,Education,Night,0
5147,User838,18,Non-Binary,Desktop,Top,News,Morning,0
5145,User8379,18,Non-Binary,Tablet,Top,Shopping,Night,0
5142,User8373,18,Non-Binary,Tablet,Side,Social Media,Night,0
5141,User8372,18,Male,Desktop,Bottom,Social Media,Night,0
5136,User8366,18,Female,Mobile,Top,Social Media,Morning,0
5131,User8364,57,Female,Tablet,Top,Shopping,Morning,0
5129,User8361,62,Female,Tablet,Side,News,Morning,0
5123,User8359,54,Non-Binary,Desktop,Top,News,Morning,0
5122,User8357,64,Female,Mobile,Top,Social Media,Morning,0
5119,User8354,64,Female,Desktop,Bottom,Entertainment,Morning,0
5118,User8353,63,Female,Tablet,Top,Entertainment,Evening,0
5116,User8351,63,Non-Binary,Tablet,Side,Entertainment,Evening,0
5114,User8345,34,Non-Binary,Mobile,Bottom,Entertainment,Night,0
5111,User8339,34,Male,Mobile,Bottom,Entertainment,Night,0
5110,User8321,34,Female,Tablet,Top,Shopping,Morning,1
5110,User8323,44,Female,Tablet,Top,Shopping,Morning,1
5110,User8324,44,Female,Tablet,Top,Shopping,Morning,1
5110,User8326,44,Female,Tablet,Top,Shopping,Morning,1
5110,User8333,44,Female,Tablet,Top,Shopping,Morning,1
5110,User8334,44,Female,Tablet,Top,Shopping,Morning,1
5110,User8335,44,Female,Tablet,Top,Shopping,Morning,1
5110,User8338,44,Female,Tablet,Top,Shopping,Morning,1
5105,User832,64,Male,Tablet,Top,Entertainment,Morning,0
5100,User8305,42,Male,Mobile,Side,Shopping,Morning,1
5100,User8306,42,Male,Mobile,Side,Shopping,Morning,1
5100,User8308,42,Male,Mobile,Side,Shopping,Morning,1
5100,User8311,42,Male,Mobile,Side,Shopping,Morning,1
5100,User8312,42,Male,Mobile,Side,Shopping,Morning,1
5100,User8315,42,Male,Mobile,Side,Shopping,Morning,1
5100,User8316,42,Male,Mobile,Side,Shopping,Morning,1
5098,User8297,42,Male,Mobile,Top,Shopping,Morning,0
5095,User8296,42,Female,Mobile,Top,Shopping,Afternoon,0
5094,User8294,48,Female,Mobile,Side,Shopping,Evening,0
5093,User8291,48,Female,Tablet,Side,Shopping,Morning,0
5091,User8285,48,Female,Desktop,Bottom,Shopping,Afternoon,0
5090,User8283,48,Non-Binary,Tablet,Top,Shopping,Evening,0
5085,User8277,48,Non-Binary,Tablet,Top,News,Night,1
5085,User8278,48,Non-Binary,Tablet,Top,News,Night,1
5085,User8279,48,Non-Binary,Tablet,Top,News,Night,1
5085,User8281,48,Non-Binary,Tablet,Top,News,Night,1
5085,User8282,48,Non-Binary,Tablet,Top,News,Night,1
5084,User826,48,Non-Binary,Tablet,Side,News,Night,1
5084,User8264,48,Non-Binary,Tablet,Side,Entertainment,Evening,1
5084,User8269,48,Non-Binary,Tablet,Side,Entertainment,Evening,1
5084,User8271,48,Non-Binary,Tablet,Side,Entertainment,Evening,1
5084,User8273,48,Non-Binary,Tablet,Side,Entertainment,Evening,1
5084,User8274,48,Non-Binary,Tablet,Side,Entertainment,Evening,1
5082,User8245,44,Female,Mobile,Top,Entertainment,Afternoon,1
5082,User8249,44,Female,Mobile,Top,Shopping,Afternoon,1
5082,User8251,44,Female,Mobile,Top,Shopping,Afternoon,1
5082,User8252,44,Female,Mobile,Top,Shopping,Afternoon,1
5082,User8253,44,Female,Mobile,Top,Shopping,Afternoon,1
5082,User8255,44,Female,Mobile,Top,Shopping,Afternoon,1
5082,User8259,44,Female,Mobile,Top,Shopping,Afternoon,1
5081,User8243,48,Female,Mobile,Top,Shopping,Night,0
5074,User8242,48,Non-Binary,Mobile,Side,Shopping,Morning,0
5070,User8241,48,Male,Mobile,Bottom,Social Media,Morning,0
5067,User8236,48,Female,Tablet,Top,Shopping,Afternoon,0
5066,User8208,48,Female,Mobile,Side,Shopping,Morning,1
5066,User8211,46,Non-Binary,Mobile,Side,Shopping,Morning,1
5066,User8214,46,Non-Binary,Mobile,Side,Shopping,Morning,1
5066,User8222,46,Non-Binary,Mobile,Side,Shopping,Morning,1
5066,User8226,46,Non-Binary,Mobile,Side,Shopping,Morning,1
5066,User8228,46,Non-Binary,Mobile,Side,Shopping,Morning,1
5066,User8230,46,Non-Binary,Mobile,Side,Shopping,Morning,1
5066,User8233,46,Non-Binary,Mobile,Side,Shopping,Morning,1
5066,User8234,46,Non-Binary,Mobile,Side,Shopping,Morning,1
5065,User8207,40,Male,Mobile,Side,Shopping,Evening,0
5062,User8205,40,Male,Tablet,Bottom,Shopping,Night,0
5057,User8201,24,Female,Tablet,Top,Education,Night,0
5056,User820,24,Female,Tablet,Side,Social Media,Night,0
5055,User8190,45,Male,Tablet,Side,Education,Morning,1
5055,User8196,45,Male,Desktop,Top,Education,Morning,1
5055,User8198,45,Male,Desktop,Top,Education,Morning,1
5055,User8199,45,Male,Desktop,Top,Education,Morning,1
5055,User82,45,Male,Desktop,Top,Education,Morning,1
5053,User8170,61,Male,Tablet,Side,Entertainment,Morning,1
5053,User8171,61,Male,Tablet,Side,Entertainment,Morning,1
5053,User8173,61,Male,Tablet,Side,Entertainment,Morning,1
5053,User8174,61,Male,Tablet,Side,Entertainment,Morning,1
5053,User8176,61,Male,Tablet,Side,Entertainment,Morning,1
5053,User8179,61,Male,Tablet,Side,Entertainment,Morning,1
5053,User8189,61,Male,Tablet,Side,Entertainment,Morning,1
5050,User8166,61,Male,Mobile,Top,Education,Evening,0
5049,User816,29,Male,Mobile,Top,Education,Evening,0
5042,User8156,32,Male,Desktop,Side,Education,Night,0
5041,User8155,59,Male,Desktop,Side,Shopping,Evening,0
5037,User815,64,Male,Desktop,Top,Shopping,Night,0
5034,User8149,64,Male,Desktop,Side,Shopping,Afternoon,0
5032,User8147,49,Male,Mobile,Bottom,Shopping,Evening,0
5030,User8140,54,Male,Tablet,Top,Shopping,Evening,1
5030,User8143,54,Male,Tablet,Top,Shopping,Morning,1
5030,User8144,54,Male,Tablet,Top,Shopping,Morning,1
5030,User8146,54,Male,Tablet,Top,Shopping,Morning,1
5029,User8121,25,Female,Mobile,Top,News,Night,0
5026,User8120,18,Male,Mobile,Side,News,Night,0
5022,User812,48,Male,Mobile,Side,News,Night,0
5019,User8119,49,Non-Binary,Desktop,Bottom,News,Morning,0
5018,User8115,49,Non-Binary,Desktop,Bottom,Shopping,Morning,0
5008,User8114,30,Non-Binary,Desktop,Side,Social Media,Evening,0
5006,User8112,30,Non-Binary,Tablet,Bottom,Social Media,Evening,0
5005,User8087,49,Male,Desktop,Top,Shopping,Evening,1
5005,User8088,49,Male,Desktop,Top,Shopping,Morning,1
5005,User8095,49,Male,Desktop,Top,Shopping,Morning,1
5005,User8096,49,Male,Desktop,Top,Shopping,Morning,1
5005,User8097,49,Male,Desktop,Top,Shopping,Morning,1
5005,User8101,49,Male,Desktop,Top,Shopping,Morning,1
5005,User8103,49,Male,Desktop,Top,Shopping,Morning,1
5005,User8104,49,Male,Desktop,Top,Shopping,Morning,1
5005,User8107,49,Male,Desktop,Top,Shopping,Morning,1
5000,User8085,57,Male,Tablet,Top,Education,Afternoon,0
4996,User8082,57,Female,Tablet,Top,Education,Night,0
4994,User8081,62,Female,Mobile,Top,Education,Night,0
4985,User8079,37,Male,Mobile,Top,News,Evening,0
4981,User8063,37,Male,Tablet,Bottom,News,Evening,1
4981,User8065,37,Male,Tablet,Bottom,News,Evening,1
4981,User8067,37,Male,Tablet,Bottom,Shopping,Evening,1
4981,User8068,37,Male,Tablet,Bottom,Shopping,Evening,1
4981,User8069,37,Male,Tablet,Bottom,Shopping,Evening,1
4981,User8070,37,Male,Tablet,Bottom,Shopping,Evening,1
4981,User8071,37,Male,Tablet,Bottom,Shopping,Evening,1
4981,User8076,37,Male,Tablet,Bottom,Shopping,Evening,1
4976,User8049,37,Female,Mobile,Bottom,Entertainment,Afternoon,1
4976,User805,34,Female,Mobile,Bottom,Entertainment,Afternoon,1
4976,User8053,34,Female,Mobile,Bottom,Entertainment,Afternoon,1
4976,User8056,34,Female,Mobile,Bottom,Entertainment,Afternoon,1
4976,User8058,34,Female,Mobile,Bottom,Entertainment,Afternoon,1
4976,User806,34,Female,Mobile,Bottom,Entertainment,Afternoon,1
4970,User8047,25,Non-Binary,Mobile,Side,News,Morning,0
4969,User8046,62,Female,Tablet,Side,News,Morning,0
4967,User8044,62,Male,Tablet,Side,News,Evening,0
4963,User8041,62,Male,Desktop,Top,Social Media,Night,0
4957,User8019,58,Male,Desktop,Bottom,Social Media,Evening,1
4957,User802,58,Male,Desktop,Bottom,Social Media,Evening,1
4957,User8020,58,Male,Desktop,Bottom,Social Media,Evening,1
4957,User8025,58,Male,Desktop,Bottom,Social Media,Evening,1
4957,User8026,58,Male,Desktop,Bottom,Social Media,Evening,1
4957,User8028,58,Male,Desktop,Bottom,Social Media,Evening,1
4956,User8018,42,Male,Mobile,Bottom,Social Media,Morning,0
4953,User8015,42,Male,Tablet,Side,Social Media,Evening,0
4952,User8010,41,Female,Tablet,Side,Social Media,Night,0
4951,User8009,25,Female,Tablet,Bottom,Social Media,Afternoon,0
4950,User7993,28,Male,Mobile,Bottom,Social Media,Morning,1
4950,User7995,28,Male,Mobile,Side,Social Media,Morning,1
4950,User7999,28,Male,Mobile,Side,Social Media,Morning,1
4950,User8,28,Male,Mobile,Side,Social Media,Morning,1
4950,User8003,28,Male,Mobile,Side,Social Media,Morning,1
4950,User8004,28,Male,Mobile,Side,Social Media,Morning,1
4950,User8008,28,Male,Mobile,Side,Social Media,Morning,1
4948,User7992,55,Male,Mobile,Side,Education,Morning,0
4945,User7968,31,Male,Tablet,Top,Education,Morning,1
4945,User7969,31,Male,Tablet,Top,Social Media,Morning,1
4945,User7970,31,Male,Tablet,Top,Social Media,Morning,1
4945,User7971,31,Male,Tablet,Top,Social Media,Morning,1
4945,User7973,31,Male,Tablet,Top,Social Media,Morning,1
4945,User798,31,Male,Tablet,Top,Social Media,Morning,1
4945,User7980,31,Male,Tablet,Top,Social Media,Morning,1
4945,User7981,31,Male,Tablet,Top,Social Media,Morning,1
4945,User7988,31,Male,Tablet,Top,Social Media,Morning,1
4945,User7990,31,Male,Tablet,Top,Social Media,Morning,1
4944,User7964,31,Female,Tablet,Side,Education,Afternoon,0
4942,User7962,32,Male,Tablet,Side,Education,Morning,0
4938,User7930,32,Male,Desktop,Side,Social Media,Evening,1
4938,User7931,32,Male,Desktop,Side,Social Media,Evening,1
4938,User7935,32,Male,Desktop,Side,Social Media,Evening,1
4938,User7941,28,Male,Desktop,Side,Social Media,Evening,1
4938,User7942,28,Male,Desktop,Side,Social Media,Evening,1
4938,User7944,28,Male,Desktop,Side,Social Media,Evening,1
4938,User7947,28,Male,Desktop,Side,Social Media,Evening,1
